Datetime,Electricity:Facility(kWh),ElectricityProduced:Facility(),Gas:Facility(kBtu),DistrictCooling:Facility(),DistrictHeating:Facility(),District Cooling Chilled Water Rate(),District Cooling Mass Flow Rate(),District Cooling Inlet Temperature(),District Cooling Outlet Temperature(),District Heating Hot Water Rate(),District Heating Mass Flow Rate(),District Heating Inlet Temperature(),District Heating Outlet Temperature(),Zone Thermal Comfort Fanger Model PMV(),Zone Thermal Comfort Fanger Model PPD(),Net Electric Energy(kWh),Electricity:Facility Power(kW),ElectricityProduced:Facility Power(kW),Electricity:Facility Apparent Power(kW),ElectricityProduced:Facility Apparent Power(kW),Net Power(kW),Net Apparent Power(kW)
2019/07/18 05:00:00,1142.1332542611904,0,202.81525436303286,0,0,0,0,0,0,0,0,0,0,0,0,1142.1332542611904,1142.1332542611904,0.0,1269.0369491791005,0.0,1142.1332542611904,1269.0369491791005
2019/07/18 06:00:00,1551.1013622372732,0,1244.0047606352468,0,0,0,0,0,0,0,0,0,0,0,0,1551.1013622372732,1551.1013622372732,0.0,1723.4459580414145,0.0,1551.1013622372732,1723.4459580414145
2019/07/18 07:00:00,1680.1159156612173,0,1333.4810890982517,0,0,0,0,0,0,0,0,0,0,0,0,1680.1159156612173,1680.1159156612173,0.0,1866.795461845797,0.0,1680.1159156612173,1866.795461845797
2019/07/18 08:00:00,1738.0862055332302,0,1024.7593468097514,0,0,0,0,0,0,0,0,0,0,0,0,1738.0862055332302,1738.0862055332302,0.0,1931.2068950369223,0.0,1738.0862055332302,1931.2068950369223
2019/07/18 09:00:00,1804.672203623987,0,823.8622200804786,0,0,0,0,0,0,0,0,0,0,0,0,1804.672203623987,1804.672203623987,0.0,2005.1913373599855,0.0,1804.672203623987,2005.1913373599855
2019/07/18 10:00:00,1792.98070435834,0,817.9125234743954,0,0,0,0,0,0,0,0,0,0,0,0,1792.98070435834,1792.98070435834,0.0,1992.2007826203778,0.0,1792.98070435834,1992.2007826203778
2019/07/18 11:00:00,1758.0989544623226,0,779.0544413724498,0,0,0,0,0,0,0,0,0,0,0,0,1758.0989544623226,1758.0989544623226,0.0,1953.443282735914,0.0,1758.0989544623226,1953.443282735914
2019/07/18 12:00:00,1773.304065742727,0,708.8212291810682,0,0,0,0,0,0,0,0,0,0,0,0,1773.304065742727,1773.304065742727,0.0,1970.3378508252522,0.0,1773.304065742727,1970.3378508252522
2019/07/18 13:00:00,1763.5655551561658,0,783.0665324730844,0,0,0,0,0,0,0,0,0,0,0,0,1763.5655551561658,1763.5655551561658,0.0,1959.5172835068508,0.0,1763.5655551561658,1959.5172835068508
2019/07/18 14:00:00,1874.5327198045536,0,769.9395542079432,0,0,0,0,0,0,0,0,0,0,0,0,1874.5327198045536,1874.5327198045536,0.0,2082.8141331161705,0.0,1874.5327198045536,2082.8141331161705
