Datetime,Electricity:Facility(kWh),ElectricityProduced:Facility(),Gas:Facility(kBtu),DistrictCooling:Facility(),DistrictHeating:Facility(),District Cooling Chilled Water Rate(),District Cooling Mass Flow Rate(),District Cooling Inlet Temperature(),District Cooling Outlet Temperature(),District Heating Hot Water Rate(),District Heating Mass Flow Rate(),District Heating Inlet Temperature(),District Heating Outlet Temperature(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 1(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT KITCHEN PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT KITCHEN PEOPLE 1(),Net Electric Energy(kWh),Electricity:Facility Power(kW),ElectricityProduced:Facility Power(kW),Electricity:Facility Apparent Power(kW),ElectricityProduced:Facility Apparent Power(kW),Net Power(kW),Net Apparent Power(kW)
2019/01/01 11:00:00,4375.0398910841595,0.0,26519.45130099022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33293062146982433,-0.33293062146982433,7.30520779684467,7.30520779684467,4375.0398910841595,4375.0398910841595,0.0,4861.1554345379545,0.0,4375.0398910841595,4861.1554345379545
2019/01/01 12:00:00,4663.810903623094,0.0,25716.964908712143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3081167931247193,-0.3081167931247193,6.973151418747207,6.973151418747207,4663.810903623094,4663.810903623094,0.0,5182.012115136772,0.0,4663.810903623094,5182.012115136772
2019/01/01 13:00:00,4304.214582183669,0.0,23219.63558366871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2833625506319098,-0.2833625506319098,6.667855023227602,6.667855023227602,4304.214582183669,4304.214582183669,0.0,4782.460646870744,0.0,4304.214582183669,4782.460646870744
2019/01/01 14:00:00,4337.109484117144,0.0,22024.988744446913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27700410974137946,-0.27700410974137946,6.59361244128128,6.59361244128128,4337.109484117144,4337.109484117144,0.0,4819.010537907938,0.0,4337.109484117144,4819.010537907938
2019/01/01 15:00:00,4017.2568053545942,0.0,23071.667826106088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2895106622501693,-0.2895106622501693,6.741263961852383,6.741263961852383,4017.2568053545942,4017.2568053545942,0.0,4463.618672616216,0.0,4017.2568053545942,4463.618672616216
2019/01/01 16:00:00,3874.017472772523,0.0,24329.492631263714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30498943639012926,-0.30498943639012926,6.933151922851977,6.933151922851977,3874.017472772523,3874.017472772523,0.0,4304.463858636136,0.0,3874.017472772523,4304.463858636136
2019/01/01 17:00:00,4255.768872357288,0.0,24959.69970751375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30859073736534454,-0.30859073736534454,6.979249367581687,6.979249367581687,4255.768872357288,4255.768872357288,0.0,4728.6320803969875,0.0,4255.768872357288,4728.6320803969875
2019/01/01 18:00:00,4449.391562463046,0.0,25048.10648135653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30358499682505474,-0.30358499682505474,6.915323497827501,6.915323497827501,4449.391562463046,4449.391562463046,0.0,4943.768402736717,0.0,4449.391562463046,4943.768402736717
2019/01/01 19:00:00,4111.392856391525,0.0,23510.81516618894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29122302354303026,-0.29122302354303026,6.761993816582347,6.761993816582347,4111.392856391525,4111.392856391525,0.0,4568.214284879472,0.0,4111.392856391525,4568.214284879472
2019/01/01 20:00:00,3941.8977114165464,0.0,21172.58412446351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28714354794332975,-0.28714354794332975,6.712811533825317,6.712811533825317,3941.8977114165464,3941.8977114165464,0.0,4379.886346018385,0.0,3941.8977114165464,4379.886346018385
2019/01/01 21:00:00,3994.8821701822376,0.0,23185.249673174814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2890185080476547,-0.2890185080476547,6.735328847923185,6.735328847923185,3994.8821701822376,3994.8821701822376,0.0,4438.757966869152,0.0,3994.8821701822376,4438.757966869152
2019/01/01 22:00:00,3628.632012659962,0.0,22054.637137880884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3082144574684596,-0.3082144574684596,6.974407228157091,6.974407228157091,3628.632012659962,3628.632012659962,0.0,4031.8133473999574,0.0,3628.632012659962,4031.8133473999574
2019/01/01 23:00:00,2542.770984302985,0.0,20647.356303698773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36357512238917256,-0.36357512238917256,7.7513645755386165,7.7513645755386165,2542.770984302985,2542.770984302985,0.0,2825.301093669984,0.0,2542.770984302985,2825.301093669984
2019/01/02 00:00:00,1608.7192219504323,0.0,19155.12724660573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4213413519119517,-0.4213413519119517,8.701288049874265,8.701288049874265,1608.7192219504323,1608.7192219504323,0.0,1787.4658021671466,0.0,1608.7192219504323,1787.4658021671466
2019/01/02 01:00:00,816.8656336125324,0.0,9721.681801445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4650145156368294,-0.4650145156368294,9.51440287434302,9.51440287434302,816.8656336125324,816.8656336125324,0.0,907.6284817917027,0.0,816.8656336125324,907.6284817917027
2019/01/02 02:00:00,535.0845525362928,0.0,793.7400179301906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3743865920940278,-0.3743865920940278,7.918309130945872,7.918309130945872,535.0845525362928,535.0845525362928,0.0,594.538391706992,0.0,535.0845525362928,594.538391706992
2019/01/02 03:00:00,617.5787919492059,0.0,950.2550629165272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44566069354258486,-0.44566069354258486,9.143953088196909,9.143953088196909,617.5787919492059,617.5787919492059,0.0,686.1986577213399,0.0,617.5787919492059,686.1986577213399
2019/01/02 04:00:00,535.1227499335683,0.0,835.9629263216797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4469248063910769,-0.4469248063910769,9.167657405827441,9.167657405827441,535.1227499335683,535.1227499335683,0.0,594.5808332595204,0.0,535.1227499335683,594.5808332595204
2019/01/02 05:00:00,829.4786233929372,0.0,1597.6572916337152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4522871655595547,-0.4522871655595547,9.268975098552545,9.268975098552545,829.4786233929372,829.4786233929372,0.0,921.6429148810414,0.0,829.4786233929372,921.6429148810414
2019/01/02 06:00:00,1842.8810948866628,0.0,3993.800888415204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3947537728230347,-0.3947537728230347,8.246356032842954,8.246356032842954,1842.8810948866628,1842.8810948866628,0.0,2047.6456609851807,0.0,1842.8810948866628,2047.6456609851807
2019/01/02 07:00:00,2185.561049472906,0.0,15578.299928526118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18055021464495677,-0.18055021464495677,5.67577271242132,5.67577271242132,2185.561049472906,2185.561049472906,0.0,2428.401166081007,0.0,2185.561049472906,2428.401166081007
2019/01/02 08:00:00,3131.1990012065794,0.0,26024.569350904363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053078844366895285,0.053078844366895285,5.058328207967136,5.058328207967136,3131.1990012065794,3131.1990012065794,0.0,3479.110001340644,0.0,3131.1990012065794,3479.110001340644
2019/01/02 09:00:00,3410.943938075905,0.0,25453.89894747409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26216720079511596,-0.26216720079511596,6.42700096884559,6.42700096884559,3410.943938075905,3410.943938075905,0.0,3789.9377089732275,0.0,3410.943938075905,3789.9377089732275
2019/01/02 10:00:00,3732.4443482248507,0.0,25503.030051037123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34760237517545467,-0.34760237517545467,7.513833184404717,7.513833184404717,3732.4443482248507,3732.4443482248507,0.0,4147.160386916501,0.0,3732.4443482248507,4147.160386916501
2019/01/02 11:00:00,4359.811283256146,0.0,27321.81199101518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3368537504203375,-0.3368537504203375,7.360097276585208,7.360097276585208,4359.811283256146,4359.811283256146,0.0,4844.234759173497,0.0,4359.811283256146,4844.234759173497
2019/01/02 12:00:00,4675.738452249055,0.0,26035.458968023086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3081436726252662,-0.3081436726252662,6.973497006467483,6.973497006467483,4675.738452249055,4675.738452249055,0.0,5195.264946943394,0.0,4675.738452249055,5195.264946943394
