Datetime,Electricity:Facility(kWh),ElectricityProduced:Facility(),Gas:Facility(kBtu),DistrictCooling:Facility(),DistrictHeating:Facility(),District Cooling Chilled Water Rate(),District Cooling Mass Flow Rate(),District Cooling Inlet Temperature(),District Cooling Outlet Temperature(),District Heating Hot Water Rate(),District Heating Mass Flow Rate(),District Heating Inlet Temperature(),District Heating Outlet Temperature(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 1 THERMALZONE STRIPMALL STRIP MALL - TYPE 2 PEOPLE 2(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 1 THERMALZONE STRIPMALL STRIP MALL - TYPE 3 PEOPLE 1(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 2 THERMALZONE STRIPMALL STRIP MALL - TYPE 1 PEOPLE 1(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 2 THERMALZONE STRIPMALL STRIP MALL - TYPE 2 PEOPLE 1(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 3 THERMALZONE STRIPMALL STRIP MALL - TYPE 3 PEOPLE 2(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 1 THERMALZONE STRIPMALL STRIP MALL - TYPE 2 PEOPLE 2(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 1 THERMALZONE STRIPMALL STRIP MALL - TYPE 3 PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 2 THERMALZONE STRIPMALL STRIP MALL - TYPE 1 PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 2 THERMALZONE STRIPMALL STRIP MALL - TYPE 2 PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 3 THERMALZONE STRIPMALL STRIP MALL - TYPE 3 PEOPLE 2(),Net Electric Energy(kWh),Electricity:Facility Power(kW),ElectricityProduced:Facility Power(kW),Electricity:Facility Apparent Power(kW),ElectricityProduced:Facility Apparent Power(kW),Net Power(kW),Net Apparent Power(kW)
2019/08/22 08:00:00,117.71328411430505,0,0.0,0,0,0,0,0,0,0,0,0,0,0.17439368185566298,0.17439368185566298,0.3169340781792724,0.3169340781792724,0.20910613861533536,5.630412876857591,5.630412876857591,7.088155141019513,7.088155141019513,5.906871023338326,117.71328411430505,117.71328411430505,0.0,130.7925379047834,0.0,117.71328411430505,130.7925379047834
2019/08/22 09:00:00,417.1523934365906,0,0.0,0,0,0,0,0,0,0,0,0,0,0.2555218072646362,0.2555218072646362,0.3792508535727679,0.3792508535727679,0.2507835028872784,6.355381844717115,6.355381844717115,7.995046143547341,7.995046143547341,6.305450396031006,417.1523934365906,417.1523934365906,0.0,463.50265937398956,0.0,417.1523934365906,463.50265937398956
2019/08/22 10:00:00,766.2879568643466,0,212.7498093658132,0,0,0,0,0,0,0,0,0,0,0.424314029905462,0.424314029905462,0.49715851369379094,0.49715851369379094,0.3991489214210448,8.754035237490172,8.754035237490172,10.165337265287633,10.165337265287633,8.319472387121166,766.2879568643466,766.2879568643466,0.0,851.4310631826073,0.0,766.2879568643466,851.4310631826073
2019/08/22 11:00:00,1053.2517670811874,0,814.1012736500725,0,0,0,0,0,0,0,0,0,0,0.5081023815042304,0.5081023815042304,0.4207452376802876,0.4207452376802876,0.5198796141021109,10.397136443338596,10.397136443338596,8.690756222695626,8.690756222695626,10.65237195605657,1053.2517670811874,1053.2517670811874,0.0,1170.2797412013192,0.0,1053.2517670811874,1170.2797412013192
2019/08/22 12:00:00,1137.5227540870042,0,1395.8394351215504,0,0,0,0,0,0,0,0,0,0,0.09182986911033166,0.09182986911033166,0.5200739809143475,0.5200739809143475,0.08645167114606933,5.1746274383241655,5.1746274383241655,10.656634594863306,10.656634594863306,5.154765019119594,1137.5227540870042,1137.5227540870042,0.0,1263.9141712077824,0.0,1137.5227540870042,1263.9141712077824
2019/08/22 13:00:00,1129.9016346332987,0,1096.4951858362965,0,0,0,0,0,0,0,0,0,0,0.08353927780814747,0.08353927780814747,0.108106390709627,0.108106390709627,0.0516603529170793,5.144509991611471,5.144509991611471,5.242052754661515,5.242052754661515,5.055251944128756,1129.9016346332987,1129.9016346332987,0.0,1255.4462607036653,0.0,1129.9016346332987,1255.4462607036653
2019/08/22 14:00:00,1124.5056157473564,0,1119.127449926857,0,0,0,0,0,0,0,0,0,0,0.07220770414178695,0.07220770414178695,0.06739487951828449,0.06739487951828449,0.03887270190459698,5.107956632507793,5.107956632507793,5.094042252806375,5.094042252806375,5.0312823772651285,1124.5056157473564,1124.5056157473564,0.0,1249.4506841637292,0.0,1124.5056157473564,1249.4506841637292
2019/08/22 15:00:00,1131.227010808746,0,1115.1073686631441,0,0,0,0,0,0,0,0,0,0,0.054796969097673294,0.054796969097673294,0.0505148384878688,0.0505148384878688,0.032537593652183346,5.062165924311856,5.062165924311856,5.0528285252702005,5.0528285252702005,5.0219165576431095,1131.227010808746,1131.227010808746,0.0,1256.9189008986066,0.0,1131.227010808746,1256.9189008986066
2019/08/22 16:00:00,1139.40803069848,0,1072.077156012297,0,0,0,0,0,0,0,0,0,0,0.05990414493595362,0.05990414493595362,0.04245647729636546,0.04245647729636546,0.028123214814876455,5.074295832323642,5.074295832323642,5.03731675603494,5.03731675603494,5.01637292185147,1139.40803069848,1139.40803069848,0.0,1266.008922998311,0.0,1139.40803069848,1266.008922998311
2019/08/22 17:00:00,1135.5925608283897,0,978.163221568071,0,0,0,0,0,0,0,0,0,0,0.05780099805386251,0.05780099805386251,0.03392581753043681,0.03392581753043681,0.021046881544437988,5.069169807972855,5.069169807972855,5.023826701362893,5.023826701362893,5.009169908244203,1135.5925608283897,1135.5925608283897,0.0,1261.769512031544,0.0,1135.5925608283897,1261.769512031544
